Recent.Dat
11 21 2017 21 21 00 00000000 00110000  13.4 1532.6 168.6  -1.0  0.1   3.911  24.29     0     0
   -0.089    0.313 129.0 118.0
   -0.090    0.361 122.0 115.0
   -0.106    0.373 118.0 111.0
   -0.101    0.364 114.0 105.0
   -0.106    0.420 110.0 102.0
   -0.108    0.425 107.0  98.0
   -0.127    0.440 102.0  95.0
   -0.143    0.437 100.0  88.0
   -0.142    0.466  96.0  86.0
   -0.167    0.444  91.0  79.0
   -0.162    0.490  87.0  76.0
   -0.173    0.495  81.0  73.0
   -0.167    0.510  75.0  70.0
   -0.194    0.514  71.0  64.0
   -0.171    0.517  69.0  61.0
   -0.180    0.509  65.0  59.0
   -0.174    0.505  62.0  54.0

Recent.Dat
11 26 2017 11 03 00 00000000 00110000  12.6 1527.1 167.2  -0.3  0.9   3.810  22.13     0     0
   -0.054    0.184 201.0 195.0
   -0.063    0.220 190.0 184.0
   -0.066    0.241 178.0 172.0
   -0.064    0.260 166.0 162.0
   -0.063    0.274 162.0 159.0
   -0.061    0.262 159.0 152.0
   -0.060    0.299 151.0 150.0
   -0.082    0.338 148.0 144.0
   -0.093    0.388 144.0 140.0
   -0.080    0.380 140.0 132.0
   -0.066    0.324 138.0 130.0
   -0.062    0.338 134.0 126.0
   -0.067    0.362 132.0 123.0
   -0.064    0.362 129.0 116.0
   -0.086    0.385 125.0 112.0
   -0.094    0.364 120.0 107.0
   -0.102    0.427 114.0 105.0
   -0.108    0.414 109.0  99.0
   -0.113    0.400 104.0  96.0
   -0.125    0.437 101.0  91.0
   -0.134    0.469  98.0  87.0
   -0.136    0.425  96.0  85.0
   -0.144    0.468  89.0  78.0
   -0.163    0.491  85.0  74.0
   -0.180    0.509  81.0  68.0
   -0.189    0.521  76.0  65.0
   -0.193    0.525  71.0  60.0
   -0.179    0.495  67.0  58.0
   -0.188    0.503  63.0  57.0
   -0.200    0.524  60.0  54.0

Recent.Dat
11 26 2017 11 09 00 00000000 00110000  12.6 1527.0 167.2  -0.2  0.9   3.820  22.10     0     0
   -0.057    0.154 195.0 191.0
   -0.055    0.196 190.0 181.0
   -0.081    0.216 174.0 168.0
   -0.082    0.259 167.0 160.0
   -0.074    0.279 162.0 155.0
   -0.061    0.266 156.0 149.0
   -0.082    0.282 151.0 148.0
   -0.052    0.266 149.0 143.0
   -0.049    0.289 146.0 135.0
   -0.083    0.287 142.0 130.0
   -0.080    0.299 136.0 128.0
   -0.099    0.328 130.0 125.0
   -0.092    0.342 129.0 120.0
   -0.092    0.331 125.0 117.0
   -0.097    0.352 122.0 112.0
   -0.122    0.380 117.0 110.0
   -0.106    0.396 113.0 106.0
   -0.115    0.404 110.0 102.0
   -0.128    0.449 105.0  98.0
   -0.121    0.458 101.0  94.0
   -0.140    0.473 100.0  89.0
   -0.150    0.461  97.0  83.0
   -0.140    0.409  92.0  79.0
   -0.146    0.445  87.0  76.0
   -0.167    0.484  87.0  70.0
   -0.173    0.466  81.0  67.0
   -0.205    0.512  73.0  65.0
   -0.212    0.507  70.0  62.0
   -0.208    0.518  66.0  63.0
   -0.210    0.508  62.0  56.0

Recent.Dat
11 26 2017 11 15 00 00000000 00110000  12.6 1527.0 167.5  -0.3  0.9   3.813  22.09     0     0
   -0.060    0.164 193.0 188.0
   -0.066    0.163 178.0 174.0
   -0.082    0.195 169.0 166.0
   -0.104    0.248 164.0 159.0
   -0.103    0.291 157.0 153.0
   -0.087    0.270 158.0 150.0
   -0.064    0.255 153.0 148.0
   -0.065    0.249 150.0 144.0
   -0.090    0.291 146.0 139.0
   -0.083    0.266 145.0 134.0
   -0.092    0.315 137.0 127.0
   -0.113    0.332 132.0 122.0
   -0.093    0.339 129.0 120.0
   -0.109    0.393 123.0 117.0
   -0.149    0.446 117.0 112.0
   -0.130    0.420 116.0 109.0
   -0.140    0.413 111.0 105.0
   -0.157    0.436 107.0 102.0
   -0.162    0.458 104.0 100.0
   -0.164    0.464 101.0  96.0
   -0.164    0.470 101.0  89.0
   -0.185    0.510  96.0  85.0
   -0.190    0.508  90.0  80.0
   -0.199    0.523  83.0  75.0
   -0.215    0.531  81.0  70.0
   -0.219    0.571  76.0  69.0
   -0.231    0.578  72.0  65.0
   -0.235    0.578  68.0  61.0
   -0.250    0.595  65.0  59.0
   -0.248    0.597  62.0  55.0

Recent.Dat
11 26 2017 11 21 00 00000000 00110000  12.6 1527.0 167.2  -0.3  0.8   3.821  22.08     0     0
   -0.043    0.092 194.0 187.0
   -0.048    0.133 178.0 172.0
   -0.070    0.150 170.0 164.0
   -0.070    0.153 165.0 162.0
   -0.077    0.191 161.0 158.0
   -0.071    0.182 157.0 153.0
   -0.054    0.184 154.0 149.0
   -0.057    0.223 148.0 144.0
   -0.054    0.180 145.0 141.0
   -0.065    0.200 143.0 134.0
   -0.065    0.242 141.0 129.0
   -0.070    0.261 139.0 122.0
   -0.096    0.286 132.0 116.0
   -0.104    0.336 125.0 111.0
   -0.119    0.357 120.0 109.0
   -0.129    0.318 115.0 105.0
   -0.133    0.357 113.0 101.0
   -0.162    0.360 109.0  97.0
   -0.165    0.406 105.0  95.0
   -0.162    0.418 100.0  91.0
   -0.184    0.443  95.0  88.0
   -0.189    0.476  92.0  84.0
   -0.195    0.508  85.0  81.0
   -0.197    0.494  81.0  76.0
   -0.199    0.523  78.0  71.0
   -0.207    0.542  73.0  69.0
   -0.216    0.561  69.0  65.0
   -0.228    0.593  65.0  60.0
   -0.230    0.553  63.0  57.0
   -0.242    0.566  59.0  55.0

Recent.Dat
11 26 2017 11 27 00 00000000 00110000  12.6 1526.9 167.3  -0.2  0.9   3.818  22.07     0     0
   -0.031    0.106 194.0 186.0
   -0.050    0.141 178.0 175.0
   -0.047    0.156 169.0 166.0
   -0.047    0.186 167.0 159.0
   -0.053    0.201 160.0 160.0
   -0.046    0.198 158.0 159.0
   -0.052    0.220 154.0 149.0
   -0.050    0.226 150.0 147.0
   -0.043    0.224 145.0 144.0
   -0.069    0.273 141.0 135.0
   -0.069    0.295 139.0 129.0
   -0.060    0.296 134.0 123.0
   -0.083    0.310 128.0 120.0
   -0.105    0.276 125.0 114.0
   -0.092    0.353 120.0 112.0
   -0.096    0.365 115.0 108.0
   -0.125    0.385 111.0 103.0
   -0.131    0.390 108.0  99.0
   -0.150    0.411 104.0  94.0
   -0.156    0.435 100.0  92.0
   -0.166    0.464  97.0  86.0
   -0.184    0.466  90.0  80.0
   -0.194    0.489  86.0  76.0
   -0.202    0.528  82.0  74.0
   -0.215    0.564  77.0  72.0
   -0.242    0.557  74.0  69.0
   -0.238    0.557  70.0  63.0
   -0.243    0.587  66.0  60.0
   -0.251    0.586  64.0  59.0
   -0.248    0.577  61.0  55.0

Recent.Dat
11 26 2017 11 33 00 00000000 00110000  12.6 1526.9 167.5  -0.3  0.8   3.814  22.05     0     0
   -0.043    0.133 190.0 184.0
   -0.050    0.119 175.0 175.0
   -0.071    0.104 171.0 168.0
   -0.054    0.172 167.0 166.0
   -0.037    0.150 165.0 164.0
   -0.060    0.157 163.0 155.0
   -0.063    0.182 159.0 149.0
   -0.069    0.193 154.0 142.0
   -0.081    0.243 147.0 137.0
   -0.081    0.279 138.0 135.0
   -0.099    0.291 132.0 130.0
   -0.100    0.355 129.0 125.0
   -0.097    0.330 128.0 117.0
   -0.081    0.339 125.0 112.0
   -0.086    0.309 121.0 109.0
   -0.117    0.346 115.0 107.0
   -0.135    0.370 110.0 102.0
   -0.145    0.379 107.0  98.0
   -0.155    0.350 102.0  94.0
   -0.165    0.419 100.0  91.0
   -0.174    0.460  95.0  89.0
   -0.179    0.464  92.0  83.0
   -0.201    0.489  87.0  78.0
   -0.212    0.528  81.0  73.0
   -0.219    0.557  77.0  69.0
   -0.220    0.548  74.0  65.0
   -0.219    0.564  70.0  61.0
   -0.222    0.550  67.0  61.0
   -0.218    0.551  64.0  56.0
   -0.230    0.561  61.0  53.0

Recent.Dat
11 26 2017 11 39 00 00000000 00110000  12.6 1526.9 167.5  -0.3  0.8   3.817  22.05     0     0
   -0.022    0.120 191.0 188.0
   -0.038    0.151 175.0 176.0
   -0.047    0.138 183.0 171.0
   -0.060    0.168 177.0 167.0
   -0.065    0.218 166.0 160.0
   -0.091    0.208 161.0 152.0
   -0.090    0.254 151.0 150.0
   -0.093    0.253 152.0 149.0
   -0.076    0.273 149.0 142.0
   -0.078    0.253 142.0 134.0
   -0.080    0.317 134.0 128.0
   -0.081    0.330 129.0 123.0
   -0.087    0.345 125.0 118.0
   -0.087    0.323 121.0 115.0
   -0.105    0.339 118.0 111.0
   -0.094    0.296 114.0 106.0
   -0.131    0.345 112.0 106.0
   -0.131    0.394 107.0 103.0
   -0.154    0.445 103.0  99.0
   -0.157    0.426  99.0  93.0
   -0.165    0.491  95.0  88.0
   -0.190    0.490  91.0  85.0
   -0.203    0.490  86.0  80.0
   -0.217    0.530  82.0  76.0
   -0.224    0.540  80.0  72.0
   -0.226    0.559  75.0  67.0
   -0.219    0.529  70.0  63.0
   -0.223    0.548  67.0  60.0
   -0.225    0.530  63.0  57.0
   -0.221    0.518  62.0  54.0

Recent.Dat
11 26 2017 11 45 00 00000000 00110000  12.6 1526.9 167.4  -0.3  0.7   3.821  22.04     0     0
   -0.051    0.114 201.0 195.0
   -0.061    0.135 188.0 181.0
   -0.073    0.143 179.0 169.0
   -0.081    0.143 167.0 162.0
   -0.086    0.172 163.0 156.0
   -0.072    0.148 163.0 158.0
   -0.103    0.178 155.0 152.0
   -0.099    0.233 149.0 145.0
   -0.074    0.267 142.0 141.0
   -0.091    0.225 140.0 130.0
   -0.088    0.230 139.0 126.0
   -0.109    0.300 130.0 121.0
   -0.108    0.299 126.0 116.0
   -0.115    0.330 121.0 112.0
   -0.129    0.346 119.0 111.0
   -0.155    0.402 114.0 107.0
   -0.164    0.436 109.0 105.0
   -0.182    0.439 106.0  99.0
   -0.189    0.486 102.0  96.0
   -0.194    0.492  98.0  92.0
   -0.204    0.485  94.0  89.0
   -0.202    0.508  90.0  84.0
   -0.208    0.519  86.0  79.0
   -0.222    0.538  80.0  73.0
   -0.205    0.543  77.0  69.0
   -0.209    0.528  76.0  66.0
   -0.213    0.547  72.0  63.0
   -0.212    0.530  68.0  60.0
   -0.206    0.517  66.0  59.0
   -0.212    0.538  63.0  54.0

Recent.Dat
11 26 2017 11 51 00 00000000 00110000  12.6 1526.8 167.7  -0.3  0.7   3.820  22.00     0     0
   -0.040    0.117 193.0 192.0
   -0.053    0.131 182.0 176.0
   -0.063    0.168 174.0 166.0
   -0.065    0.170 165.0 162.0
   -0.069    0.185 158.0 155.0
   -0.089    0.198 155.0 155.0
   -0.079    0.225 153.0 155.0
   -0.066    0.208 147.0 147.0
   -0.078    0.283 146.0 141.0
   -0.077    0.267 141.0 140.0
   -0.088    0.322 137.0 135.0
   -0.092    0.375 134.0 125.0
   -0.102    0.366 128.0 119.0
   -0.106    0.362 124.0 117.0
   -0.113    0.354 119.0 114.0
   -0.125    0.364 114.0 108.0
   -0.139    0.349 109.0 102.0
   -0.140    0.375 106.0 100.0
   -0.152    0.390 102.0  97.0
   -0.162    0.440  98.0  94.0
   -0.175    0.451  94.0  89.0
   -0.182    0.490  91.0  85.0
   -0.190    0.516  88.0  80.0
   -0.189    0.517  83.0  74.0
   -0.197    0.508  78.0  71.0
   -0.226    0.516  75.0  67.0
   -0.204    0.544  72.0  65.0
   -0.210    0.525  67.0  63.0
   -0.209    0.562  65.0  59.0
   -0.204    0.545  60.0  59.0

Recent.Dat
11 26 2017 11 57 00 00000000 00110000  12.6 1526.7 167.4  -0.2  0.9   3.803  21.97     0     0
   -0.044    0.153 198.0 190.0
   -0.041    0.160 184.0 176.0
   -0.057    0.180 176.0 169.0
   -0.092    0.197 166.0 163.0
   -0.095    0.206 161.0 158.0
   -0.089    0.238 159.0 151.0
   -0.111    0.212 152.0 141.0
   -0.100    0.254 146.0 140.0
   -0.097    0.316 143.0 135.0
   -0.104    0.344 138.0 127.0
   -0.095    0.389 130.0 122.0
   -0.115    0.367 125.0 121.0
   -0.096    0.353 123.0 116.0
   -0.111    0.399 118.0 113.0
   -0.132    0.379 114.0 110.0
   -0.105    0.355 113.0 109.0
   -0.119    0.362 111.0 107.0
   -0.155    0.421 107.0 101.0
   -0.149    0.389 105.0  96.0
   -0.164    0.410  98.0  93.0
   -0.184    0.447  96.0  87.0
   -0.196    0.462  92.0  83.0
   -0.193    0.486  86.0  80.0
   -0.201    0.520  83.0  74.0
   -0.194    0.524  79.0  71.0
   -0.207    0.520  74.0  65.0
   -0.213    0.526  71.0  62.0
   -0.212    0.510  68.0  59.0
   -0.208    0.478  64.0  58.0
   -0.217    0.515  61.0  58.0

Recent.Dat
11 26 2017 12 03 00 00000000 00110000  12.6 1526.6 167.5  -0.3  0.7   3.789  21.95     0     0
   -0.044    0.181 192.0 192.0
   -0.062    0.180 185.0 178.0
   -0.074    0.198 172.0 167.0
   -0.083    0.205 165.0 164.0
   -0.089    0.227 162.0 155.0
   -0.089    0.236 153.0 147.0
   -0.087    0.244 151.0 143.0
   -0.098    0.339 146.0 138.0
   -0.109    0.364 140.0 135.0
   -0.103    0.408 130.0 130.0
   -0.105    0.405 127.0 131.0
   -0.104    0.338 129.0 123.0
   -0.102    0.353 126.0 117.0
   -0.120    0.396 122.0 112.0
   -0.118    0.377 119.0 109.0
   -0.131    0.416 112.0 105.0
   -0.132    0.421 110.0 100.0
   -0.148    0.386 107.0  97.0
   -0.170    0.425 102.0  93.0
   -0.184    0.472  98.0  87.0
   -0.182    0.502  95.0  84.0
   -0.197    0.507  91.0  80.0
   -0.204    0.532  87.0  75.0
   -0.198    0.540  84.0  70.0
   -0.210    0.551  77.0  68.0
   -0.211    0.567  75.0  64.0
   -0.220    0.580  71.0  61.0
   -0.225    0.626  67.0  58.0
   -0.241    0.609  63.0  56.0
   -0.237    0.616  59.0  55.0

Recent.Dat
11 26 2017 12 09 00 00000000 00110000  12.6 1526.6 167.3  -0.2  0.8   3.787  21.93     0     0
   -0.044    0.180 193.0 189.0
   -0.046    0.189 183.0 176.0
   -0.061    0.235 171.0 166.0
   -0.070    0.233 162.0 158.0
   -0.078    0.236 160.0 161.0
   -0.093    0.244 154.0 144.0
   -0.081    0.297 148.0 138.0
   -0.102    0.324 146.0 136.0
   -0.102    0.352 137.0 133.0
   -0.102    0.399 134.0 132.0
   -0.110    0.382 132.0 126.0
   -0.089    0.364 127.0 123.0
   -0.085    0.373 127.0 118.0
   -0.090    0.395 123.0 113.0
   -0.094    0.403 120.0 111.0
   -0.123    0.411 115.0 102.0
   -0.144    0.457 111.0 101.0
   -0.148    0.459 105.0  96.0
   -0.156    0.466 104.0  91.0
   -0.162    0.461 102.0  88.0
   -0.173    0.467  98.0  84.0
   -0.189    0.496  94.0  78.0
   -0.190    0.527  88.0  75.0
   -0.195    0.513  84.0  71.0
   -0.219    0.517  80.0  67.0
   -0.223    0.560  75.0  65.0
   -0.238    0.563  70.0  61.0
   -0.241    0.568  65.0  59.0
   -0.238    0.604  62.0  57.0
   -0.247    0.605  59.0  54.0

Recent.Dat
11 26 2017 12 15 00 00000000 00110000  12.6 1526.6 167.3  -0.3  0.8   3.798  21.92     0     0
   -0.048    0.157 192.0 189.0
   -0.055    0.139 184.0 173.0
   -0.068    0.169 173.0 163.0
   -0.091    0.197 163.0 157.0
   -0.093    0.203 158.0 152.0
   -0.093    0.225 153.0 150.0
   -0.103    0.255 147.0 140.0
   -0.109    0.307 145.0 135.0
   -0.100    0.296 141.0 135.0
   -0.083    0.337 138.0 131.0
   -0.114    0.358 134.0 125.0
   -0.109    0.409 132.0 121.0
   -0.106    0.379 126.0 117.0
   -0.113    0.362 123.0 111.0
   -0.106    0.387 120.0 109.0
   -0.084    0.341 120.0 105.0
   -0.127    0.417 113.0 100.0
   -0.150    0.444 107.0  96.0
   -0.158    0.457 103.0  91.0
   -0.176    0.446 102.0  87.0
   -0.176    0.488  97.0  82.0
   -0.196    0.503  93.0  80.0
   -0.212    0.522  87.0  75.0
   -0.213    0.532  82.0  71.0
   -0.215    0.542  77.0  67.0
   -0.226    0.553  73.0  64.0
   -0.227    0.566  70.0  63.0
   -0.239    0.578  65.0  60.0
   -0.240    0.562  63.0  60.0
   -0.250    0.587  60.0  54.0

Recent.Dat
11 26 2017 12 21 00 00000000 00110000  12.6 1526.5 167.5  -0.2  0.9   3.799  21.89     0     0
   -0.041    0.169 187.0 184.0
   -0.051    0.147 176.0 172.0
   -0.069    0.165 170.0 164.0
   -0.073    0.196 165.0 155.0
   -0.090    0.193 157.0 152.0
   -0.083    0.241 154.0 147.0
   -0.112    0.288 150.0 141.0
   -0.104    0.312 145.0 138.0
   -0.095    0.326 140.0 135.0
   -0.110    0.336 138.0 134.0
   -0.088    0.355 135.0 130.0
   -0.072    0.344 131.0 121.0
   -0.114    0.327 124.0 132.0
   -0.120    0.374 122.0 126.0
   -0.107    0.402 121.0 110.0
   -0.124    0.430 115.0 103.0
   -0.146    0.458 110.0  99.0
   -0.141    0.402 107.0  95.0
   -0.143    0.407 105.0  91.0
   -0.167    0.487 100.0  85.0
   -0.174    0.498  95.0  80.0
   -0.190    0.463  92.0  79.0
   -0.194    0.456  88.0  74.0
   -0.201    0.506  82.0  71.0
   -0.222    0.532  77.0  66.0
   -0.229    0.555  72.0  65.0
   -0.241    0.566  68.0  61.0
   -0.237    0.562  65.0  59.0
   -0.247    0.584  61.0  56.0
   -0.236    0.573  58.0  54.0

Recent.Dat
11 26 2017 12 27 00 00000000 00110000  12.6 1526.5 167.5  -0.3  0.8   3.809  21.89     0     0
   -0.052    0.108 187.0 185.0
   -0.060    0.135 180.0 175.0
   -0.069    0.148 172.0 164.0
   -0.074    0.171 164.0 156.0
   -0.082    0.195 158.0 150.0
   -0.090    0.211 152.0 147.0
   -0.102    0.248 146.0 145.0
   -0.094    0.273 144.0 141.0
   -0.097    0.284 142.0 141.0
   -0.098    0.334 136.0 132.0
   -0.100    0.350 131.0 126.0
   -0.097    0.399 127.0 122.0
   -0.096    0.362 124.0 116.0
   -0.112    0.372 122.0 112.0
   -0.108    0.358 118.0 108.0
   -0.120    0.352 115.0 104.0
   -0.124    0.399 110.0 100.0
   -0.142    0.442 106.0  95.0
   -0.164    0.424 103.0  91.0
   -0.169    0.438  99.0  87.0
   -0.183    0.466  94.0  83.0
   -0.185    0.476  90.0  80.0
   -0.189    0.468  87.0  76.0
   -0.203    0.478  80.0  71.0
   -0.212    0.523  75.0  66.0
   -0.217    0.525  72.0  62.0
   -0.223    0.524  68.0  61.0
   -0.222    0.560  63.0  58.0
   -0.230    0.567  60.0  55.0
   -0.234    0.575  59.0  53.0

Recent.Dat
11 26 2017 12 33 00 00000000 00110000  12.6 1526.5 167.3  -0.3  0.9   3.819  21.89     0     0
   -0.038    0.107 190.0 186.0
   -0.040    0.104 180.0 175.0
   -0.035    0.148 175.0 167.0
   -0.048    0.176 166.0 160.0
   -0.063    0.187 157.0 145.0
   -0.065    0.182 149.0 140.0
   -0.069    0.211 144.0 137.0
   -0.077    0.233 144.0 136.0
   -0.077    0.253 140.0 134.0
   -0.092    0.304 133.0 130.0
   -0.079    0.350 128.0 126.0
   -0.101    0.368 124.0 121.0
   -0.097    0.382 122.0 117.0
   -0.102    0.412 120.0 114.0
   -0.093    0.360 118.0 111.0
   -0.093    0.348 115.0 103.0
   -0.095    0.343 112.0 100.0
   -0.123    0.388 106.0  95.0
   -0.136    0.381 102.0  91.0
   -0.149    0.364  99.0  88.0
   -0.166    0.417  93.0  83.0
   -0.176    0.457  88.0  77.0
   -0.184    0.419  84.0  76.0
   -0.181    0.437  81.0  73.0
   -0.204    0.473  75.0  69.0
   -0.197    0.460  74.0  64.0
   -0.206    0.470  69.0  60.0
   -0.206    0.489  65.0  58.0
   -0.220    0.483  62.0  57.0
   -0.222    0.507  58.0  53.0

Recent.Dat
11 26 2017 12 39 00 00000000 00110000  12.6 1526.5 167.5  -0.2  0.8   3.819  21.89     0     0
   -0.031    0.113 189.0 185.0
   -0.036    0.143 179.0 173.0
   -0.028    0.130 177.0 166.0
   -0.046    0.174 168.0 155.0
   -0.049    0.193 159.0 146.0
   -0.057    0.232 150.0 137.0
   -0.062    0.241 147.0 138.0
   -0.064    0.253 143.0 135.0
   -0.091    0.307 137.0 133.0
   -0.101    0.314 129.0 129.0
   -0.079    0.337 129.0 126.0
   -0.069    0.333 127.0 121.0
   -0.092    0.362 124.0 115.0
   -0.080    0.365 121.0 109.0
   -0.094    0.369 116.0 106.0
   -0.076    0.361 112.0 105.0
   -0.101    0.374 110.0 100.0
   -0.101    0.372 106.0  96.0
   -0.106    0.366 103.0  90.0
   -0.138    0.401  96.0  87.0
   -0.147    0.425  93.0  83.0
   -0.148    0.426  91.0  76.0
   -0.174    0.453  85.0  73.0
   -0.163    0.444  79.0  70.0
   -0.178    0.476  74.0  67.0
   -0.182    0.478  72.0  62.0
   -0.201    0.486  67.0  60.0
   -0.204    0.521  63.0  59.0
   -0.200    0.503  59.0  57.0
   -0.215    0.492  56.0  54.0

Recent.Dat
11 26 2017 12 45 00 00000000 00110000  12.6 1526.5 167.5  -0.3  0.9   3.801  21.89     0     0
   -0.040    0.138 190.0 188.0
   -0.042    0.151 180.0 176.0
   -0.051    0.158 176.0 168.0
   -0.076    0.181 167.0 157.0
   -0.083    0.226 156.0 149.0
   -0.095    0.223 150.0 144.0
   -0.099    0.272 143.0 141.0
   -0.086    0.294 145.0 133.0
   -0.084    0.307 138.0 128.0
   -0.071    0.272 138.0 128.0
   -0.076    0.327 131.0 124.0
   -0.093    0.351 127.0 120.0
   -0.073    0.311 124.0 115.0
   -0.096    0.356 119.0 113.0
   -0.104    0.387 116.0 109.0
   -0.116    0.365 115.0 101.0
   -0.124    0.393 109.0  97.0
   -0.129    0.388 105.0  99.0
   -0.168    0.366 100.0 104.0
   -0.169    0.376  98.0 115.0
   -0.160    0.395  93.0 105.0
   -0.157    0.453  89.0  88.0
   -0.188    0.453  85.0  73.0
   -0.205    0.476  83.0  68.0
   -0.214    0.512  85.0  64.0
   -0.223    0.508  86.0  62.0
   -0.206    0.460  75.0  59.0
   -0.222    0.470  65.0  58.0
   -0.214    0.526  62.0  56.0
   -0.224    0.535  57.0  53.0

Recent.Dat
11 26 2017 12 51 00 00000000 00110000  12.6 1526.5 167.6  -0.2  0.7   3.800  21.88     0     0
   -0.062    0.091 186.0 183.0
   -0.050    0.102 178.0 171.0
   -0.074    0.124 172.0 167.0
   -0.092    0.145 161.0 156.0
   -0.094    0.207 154.0 151.0
   -0.096    0.221 152.0 147.0
   -0.080    0.259 151.0 142.0
   -0.095    0.238 144.0 136.0
   -0.076    0.226 143.0 136.0
   -0.088    0.265 139.0 128.0
   -0.086    0.255 133.0 123.0
   -0.096    0.298 131.0 119.0
   -0.117    0.296 127.0 116.0
   -0.112    0.355 122.0 111.0
   -0.129    0.368 119.0 107.0
   -0.155    0.394 113.0 106.0
   -0.159    0.396 107.0 104.0
   -0.166    0.390 105.0  99.0
   -0.173    0.412 100.0  92.0
   -0.184    0.406  99.0  86.0
   -0.189    0.439  94.0  81.0
   -0.200    0.458  92.0  79.0
   -0.208    0.476  86.0  73.0
   -0.207    0.465  82.0  69.0
   -0.210    0.463  79.0  66.0
   -0.233    0.471  74.0  61.0
   -0.231    0.503  69.0  60.0
   -0.218    0.517  66.0  60.0
   -0.222    0.525  62.0  56.0
   -0.222    0.515  59.0  54.0

Recent.Dat
11 26 2017 12 57 00 00000000 00110000  12.6 1526.4 167.5  -0.3  0.8   3.806  21.85     0     0
   -0.035    0.104 182.0 182.0
   -0.032    0.116 175.0 172.0
   -0.039    0.101 169.0 163.0
   -0.067    0.117 157.0 155.0
   -0.051    0.159 152.0 147.0
   -0.061    0.183 147.0 144.0
   -0.047    0.185 144.0 141.0
   -0.059    0.208 140.0 142.0
   -0.068    0.223 139.0 138.0
   -0.077    0.238 137.0 136.0
   -0.073    0.263 136.0 130.0
   -0.080    0.323 130.0 123.0
   -0.101    0.359 124.0 118.0
   -0.113    0.378 117.0 113.0
   -0.115    0.365 116.0 108.0
   -0.112    0.340 115.0 102.0
   -0.121    0.342 113.0 100.0
   -0.123    0.345 107.0  97.0
   -0.142    0.362 101.0  89.0
   -0.152    0.404  95.0  87.0
   -0.182    0.404  92.0  80.0
   -0.179    0.401  89.0  77.0
   -0.179    0.395  85.0  73.0
   -0.185    0.438  81.0  70.0
   -0.193    0.482  78.0  65.0
   -0.204    0.469  70.0  61.0
   -0.206    0.495  66.0  58.0
   -0.211    0.523  64.0  59.0
   -0.223    0.506  61.0  57.0
   -0.209    0.501  56.0  54.0

Recent.Dat
11 26 2017 13 03 00 00000000 00110000  12.7 1526.4 167.5  -0.2  0.8   3.806  21.85     0     0
   -0.022    0.144 186.0 185.0
   -0.033    0.138 176.0 171.0
   -0.027    0.156 165.0 164.0
   -0.038    0.162 158.0 155.0
   -0.041    0.179 152.0 146.0
   -0.045    0.160 156.0 143.0
   -0.047    0.177 152.0 139.0
   -0.048    0.180 148.0 139.0
   -0.057    0.223 143.0 135.0
   -0.065    0.225 139.0 127.0
   -0.081    0.253 131.0 124.0
   -0.086    0.315 126.0 121.0
   -0.103    0.279 121.0 120.0
   -0.084    0.285 118.0 113.0
   -0.083    0.315 117.0 109.0
   -0.079    0.287 114.0 104.0
   -0.079    0.304 111.0 100.0
   -0.118    0.330 105.0  95.0
   -0.126    0.346 102.0  90.0
   -0.134    0.348  98.0  86.0
   -0.149    0.360  93.0  83.0
   -0.146    0.402  87.0  79.0
   -0.155    0.387  86.0  74.0
   -0.151    0.397  82.0  70.0
   -0.176    0.416  78.0  66.0
   -0.174    0.440  74.0  61.0
   -0.192    0.452  69.0  60.0
   -0.194    0.478  65.0  61.0
   -0.206    0.491  62.0  58.0
   -0.206    0.515  57.0  53.0

Recent.Dat
11 26 2017 13 09 00 00000000 00110000  12.9 1526.4 167.4  -0.1  1.1   3.804  21.84     0     0
   -0.025    0.155 189.0 187.0
   -0.022    0.172 178.0 172.0
   -0.023    0.178 172.0 165.0
   -0.032    0.175 171.0 161.0
   -0.045    0.186 164.0 157.0
   -0.049    0.190 156.0 148.0
   -0.077    0.234 146.0 142.0
   -0.077    0.228 139.0 151.0
   -0.067    0.233 139.0 136.0
   -0.090    0.265 135.0 129.0
   -0.078    0.300 128.0 123.0
   -0.066    0.346 129.0 121.0
   -0.069    0.363 125.0 114.0
   -0.082    0.357 119.0 113.0
   -0.077    0.341 117.0 107.0
   -0.073    0.351 114.0 106.0
   -0.095    0.405 110.0 104.0
   -0.103    0.377 108.0  97.0
   -0.114    0.398 104.0  93.0
   -0.125    0.415  98.0  87.0
   -0.139    0.433  93.0  83.0
   -0.148    0.421  90.0  80.0
   -0.142    0.411  87.0  75.0
   -0.164    0.444  81.0  71.0
   -0.168    0.440  79.0  67.0
   -0.179    0.431  74.0  63.0
   -0.182    0.491  69.0  60.0
   -0.180    0.475  66.0  58.0
   -0.189    0.513  62.0  58.0
   -0.197    0.514  58.0  54.0

Recent.Dat
11 26 2017 13 15 00 00000000 00110000  13.2 1526.4 167.7  -0.6  0.1   3.799  21.84     0     0
   -0.017    0.171 188.0 186.0
   -0.040    0.176 176.0 177.0
   -0.034    0.165 179.0 175.0
   -0.039    0.221 172.0 162.0
   -0.038    0.210 164.0 150.0
   -0.050    0.202 161.0 147.0
   -0.063    0.274 150.0 149.0
   -0.044    0.244 147.0 144.0
   -0.070    0.281 140.0 138.0
   -0.076    0.293 135.0 138.0
   -0.049    0.354 135.0 132.0
   -0.069    0.344 129.0 120.0
   -0.061    0.323 127.0 117.0
   -0.073    0.338 126.0 113.0
   -0.080    0.343 120.0 109.0
